4676.617	12177.589
4797.38	12296.525
4878.302	12392.485
4854.368	12391.123
4932.208	12224.432
5079.754	12114.175
5114.342	12077.928
5119.989	11997.449
5138.226	12008.595
5165.848	11921.6
5187.068	12118.376
5116.267	12283.401
5046.704	12393.242
5014.314	12596.805
5080.703	12661.147
5007.575	12774.766
4870.474	12924.961
4759.482	13093.412
4772.555	13208.571
4864.143	13363.893
4912.569	13390.603
4814.726	13283.807
4862.248	13180.183
5006.085	13177.879
5073.255	13228.529
5071.47	13144.992
5011.335	13121.296
4926.059	13204.175
5046.932	13292.083
5138.178	13468.172
5199.219	13579.978
5094.791	13574.293
5044.968	13547.821
4972.557	13559.428
4953.684	13586.465
4859.331	13527.353
4794.511	13526.078
4780.672	13485.774
4836.962	13543.089
4938.805	13470.685
5022.504	13300.894
5100.904	13215.188
5036.869	13253.836
4933.714	13296.881
4964.809	13143.872
4990.751	13002.103
5040.889	12960.599
5079.003	12917.07
5102.159	12752.15
5241.108	12749.98
5296.563	12595.196
5398.206	12393.152
5509.439	12291.473
5544.472	12060.274
5597.94	11824.672
5612.816	11650.601
5657.349	11454.609
5754.264	11324.682
5799.671	11370.546
5667.35	11338.411
5754.035	11281.344
5715.202	11361.26
5879.158	11559.658
6033.55	11695.805
6042.574	11887.988
6190.544	12079.344
6223.66	12241.983
6180.859	12255.447
6282.45	12092.256
6330.253	11928.222
6332.454	11807.013
6270.385	11926.356
6358.177	11840.343
6438.6	11840.176
6327.652	11731.803
6262.991	11547.93
6157.095	11427.06
6279.077	11288.42
6344.573	11185.502
6448.083	11141.523
6533.295	11265.765
6658.077	11165.902
6660.586	11062.272
6735.115	10928.935
6701.436	10970.502
6770.021	10930.873
6780.299	10855.923
6731.787	10787.235
6699.562	10734.086
6733.448	10813.888
6746.587	10846.726
6752.356	10701.029
6691.115	10698.058
6607.452	10815.198
6546.808	10771.853
6514.507	10839.028
6476.916	10935.36
6630.82	10868.164
6669.184	10765.636
6544.112	10711.418
6448.684	10739.925
6264.586	10741.574
6140.352	10787.606
6092.418	10837.11
6098.637	10884.62
6252.968	10714.025
6336.291	10700.924
6495.985	10763.159
6578.19	10899
6562.286	11038.606
6555.526	11043.206
6496.312	11040.947
6296.744	10911.45
6313.583	10800.527
6469.765	10709.023
6516.556	10678.536
6421.479	10464.916
6341.818	10217.71
6387.852	10049.865
6429.708	10187.069
6357.56	10310.843
6211.093	10469.821
6262.075	10594.955
6435.96	10797.609
6451.649	11032.383
6288.512	11154.907
6239.852	11008.362
6083.172	10936.696
6045.014	10805.385
6115.506	10704.174
6066.943	10797.743
6025.108	10864.159
6030.634	10756.652
6120.025	10835.684
6184.967	10903.324
6332.281	10806.43
6489.856	10819.171
6405.329	10929.026
6500.181	10997.834
6644.965	11011.39
6773.23	11173.319
6813.761	11117.853
6711.416	11033.785
6559.317	11141.256
6365.519	11206.445
6323.852	11238.238
6450.941	11306.706
6647.964	11378.748
6536.439	11478.395
6307.463	11536.259
6154.682	11534.972
5932.855	11623.795
5806.579	11628.947
5856.466	11567.8
5872.545	11589.758
5868.729	11542.948
5914.524	11524.063
5753.655	11502.321
5617.629	11447.946
5781.695	11202.229
5929.531	11101.157
5904.487	11018.243
5820.582	11022.593
5729.894	10977.099
5775.934	10848.185
5667.099	10794.536
5718.447	10655.381
5548.334	10763.912
5475.978	10864.43
5591.153	10976.047
5623.007	11020.914
5606.377	11032.898
5607.46	11177.52
5605.78	11316.408
5534.536	11488.921
5444.239	11653.431
5382.045	11804.574
5451.604	11986.744
5484.38	12094.318
5348.428	12085.243
5319.15	12000.614
5379.506	11992.432
5337.266	12093.996
5359.672	12107.682
5364.971	11935.948
5260.071	12025.922
5178.855	12159.093
5279.039	12201.391
5313.365	12315.664
5352.456	12140.757
5285.2	11974.672
5243.934	11943.763
5110.278	11931.92
4903.36	11992.972
4710	11975.807
4598.589	11933.592
4627.189	11827.677
4612.172	11851.007
4598.931	11865.831
4691.523	11883.157
4628.017	12000.681
4516.606	11975.632
4670.77	11900.885
4856.531	11696.661
5006.265	11569.422
5001.496	11667.395
4978.733	11655.191
4981.413	11523.615
4869.282	11493.082
4838.671	11455.497
4859.185	11359.827
4901.812	11407.115
4853.557	11553.224
4775.596	11586.57
4668.624	11565.699
4651.034	11666.478
4575.247	11836.736
4488.898	11905.837
4507.955	11792.718
4450.364	11779.657
4329.055	11899.348
4396.246	12017.298
4367.408	12169.569
4377.841	12049.969
4384.376	12054.506
4523.535	12155.3
4651.609	12252.935
4655.352	12298.125
4598.86	12276.477
4590.669	12151.135
4579.097	12148.703
4527.041	12185.611
4599.672	12332.877
4750.57	12396.363
4837.653	12340.202
4857.341	12214.354
4936.738	12055.613
4863.315	12009.959
4695.35	12133.304
4591.412	12150.837
4737.49	12115.697
4960.353	12140.64
4959.399	12348.195
4880.312	12508.965
4809.347	12570.358
4763.674	12638.868
4785.502	12642.435
4803.702	12733.753
4787.939	12698.944
4827.05	12681.171
4762.409	12554.842
4730.179	12575.252
4918.136	12714.121
4823.616	12728.278
4878.664	12831.119
4866.628	13026.763
5031.291	13132.897
5150.696	13139.135
5130.396	13028.413
5268.468	12989.098
5367.637	12862.541
5378.562	12898.288
5412.077	12922.047
5423.355	13014.921
5310.646	13021.732
5334.579	13085.837
5271.32	13214.588
5474.76	13092.783
5480.631	13026.373
5429.292	12895.279
5451.253	13022.651
5402.758	13193.91
5461.452	13313.918
5604.116	13265.668
5616.09	13285.849
5551.732	13426.168
5685.491	13579.079
5695.029	13755.113
5641.436	13752.283
5512.272	13846.017
5457.551	13762.423
5302.542	13834.465
5152.722	13843.613
5056.628	13652.333
4878.565	13467.858
4803.815	13318.348
4723.009	13191.058
4752.613	13212.457
4716.995	13254.161
4827.614	13414.713
4868.38	13601.142
5036.483	13610.219
4970.704	13655.998
5028.644	13802.205
5032.176	13872.039
4856.21	13700.772
4795.659	13559.104
4777.348	13655.955
4926.554	13470.732
5053.994	13367.084
5087.998	13240.088
5034.99	13232.462
5157.818	13094.786
5182.483	13020.193
5210.718	12953.353
5184.417	13122.092
5085.704	13197.744
5063.341	13131.423
5282.34	13275.068
5486.422	13395.645
5701.845	13292.676
5899.238	13241.584
5953.853	13423.82
5958.385	13419.524
6005.968	13375.803
5968.922	13407.58
6008.934	13214.529
5862.301	13184.453
5923.678	12996.345
5962.844	12770.546
6091.877	12679.643
6089.034	12864.275
6227.292	12777.079
6279.432	12734.002
6240.908	12897.627
5990.578	12875.374
5906.063	12940.057
5637.921	13136.118
5518.671	13033.076
5333.972	12941.761
5270.822	12871.423
5297.82	12769.28
5214.333	12672.123
5164.561	12691.81
5234.507	12747.672
5346.254	12757.575
5414.387	12689.34
5548.089	12623.841
5694.194	12615.741
5740.253	12720.312
5815.467	12742.718
6010.647	12660.222
5863.214	12840.249
5679.386	12891.535
5575.326	12832.013
5568.101	12669.689
5646.567	12621.018
5777.337	12499.57
5709.104	12310.003
5609.876	12252.836
5696.349	12354.155
5673.19	12413.014
5725.102	12341.151
5701.028	12390.709
5813.728	12328.11
6017.189	12234.763
6058.279	12404.015
5866.679	12306.369
5696.539	12289.139
5668.293	12274.303
5584.443	12243.894
5682.027	12223.049
5671.83	12142.965
5709.032	12008.727
5748.498	12021.963
5774.109	12112.099
5904.604	12058.43
5939.469	12062.303
5860.212	12168.099
5800.291	12253.204
5766.472	12309.526
5801.261	12539.778
5892.935	12617.439
5955.098	12588.533
5911.194	12586.638
5920.707	12398.96
5902.749	12230.185
6022.587	12148.584
5865.273	12151.666
5935.003	11969.773
5851.46	11770.431
5717.298	11614.585
5633.575	11556.214
5540.309	11495.934
5486.344	11499.738
5661.159	11445.736
5799.361	11444.38
5860.129	11482.344
5724.175	11514.206
5622.336	11537.472
5512.056	11511.563
5574.693	11551.119
5457.277	11628.565
5386.002	11707.955
5258.039	11895.303
5292.813	11798.725
5491.962	11824.72
5537.354	11932.72
5610.887	11867.395
5657.227	11886.95
5547.724	11797.457
5504.361	11895.478
5374.489	11824.716
5289.619	11805.188
5447.405	11730.295
5451.016	11706.787
5242.542	11786.845
5035.598	11929.904
4918.22	12086.516
4857.214	12240.7
4904.394	12373.533
4802.109	12450.851
4719.323	12496.302
4791.496	12352.87
4731.697	12449.911
4658.133	12442.608
4574.415	12250.669
4380.404	12309.532
