7265.784	7167.04
7189.805	7344.13
7254.276	7401.088
7310.352	7208.391
7270.36	7329.803
7126.627	7349.975
7156.319	7298.831
7185.541	7289.173
7256.163	7194.354
7280.217	7077.543
7262.996	7036.32
7258.178	7116.756
7257.809	7188.222
7322.098	7227.366
7335.304	7347.987
7363.881	7466.725
7428.468	7540.026
7487.308	7633.741
7568.865	7748.01
7620.898	7874.184
7680.042	8085.585
7743.426	8208.431
7812.489	8270.653
7757.649	8409.832
7808.326	8268.692
7630.327	8243.907
7410.801	8398.68
7337.733	8290.923
7261.163	8190.437
7295.91	8092.835
7341.692	8123.857
7278.597	8150.133
7372.834	8054.127
7553.777	7958.448
7764.746	7865.694
7906.685	7776.97
7874.897	7895.193
7895.447	7875.267
7940.297	7860.977
7843.08	7997.172
7840.901	7942.442
7677.809	7776.338
7542.93	7900.926
7542.056	7973.292
7436.919	8044.328
7456.349	7921.373
7370.908	7863.026
7298.043	7807.426
7333.536	8001.827
7447.075	8019.187
7398.406	8085.901
7497.737	8056.263
7647.991	7943.365
7829.581	8031.42
7740.946	8080.897
7754.196	8087.078
7675.431	8134.93
7677.665	8037.74
7555.859	8128.201
7420.578	8206.717
7521.662	8377.013
7571.178	8607.761
7576.194	8725.472
7621.979	8933.659
7672.027	9117.32
7799.928	9099.731
7925.432	9121.503
8091.609	9232.318
8282.346	9418.065
8246.21	9600.966
8190.975	9764.904
8267.909	9965.966
8353.478	9908.672
8373.493	9907.737
8286.602	9929.715
8418.68	9932.967
8501.395	9836.346
8534.071	9838.937
8580.246	9874.629
8546.479	9967.588
8469.096	10000.739
8305.721	10059.871
8318.659	10072.323
8300.027	10104.499
8400.912	10027.924
8559.98	9978.819
8552.037	10000.538
8641.425	9936.165
8672.802	9856.891
8555.392	9669.656
8555.687	9456.949
8404.482	9275.79
8262.284	9159.478
8287.119	9072.22
8237.908	9008.041
8295.029	8983.46
8255.113	9044.882
8172.057	8955.356
8326.909	8969.202
8509.181	8806.597
8571.749	8791.019
8637.582	8881.931
8443.762	8889.483
8368.09	8814.62
8349.105	8835.375
8452.808	8916.704
8389.856	8972.702
8331.742	8948.236
8258.491	8760.236
8202.947	8748.833
8162.799	8692.43
8079.096	8701.831
8150.766	8693.064
8034.928	8726.761
7976.578	8596.88
7948.475	8578.507
8094.506	8604.692
8107.796	8668.305
8159.911	8831.378
8318.328	8911.667
8485.385	8915.194
8433.484	8884.126
8375.088	8912.046
8148.256	8938.814
8074.751	8894.197
8135.376	9019.022
8201.371	8907.64
8175.222	8868.633
8066.3	8882.652
8129.713	8965.784
8281.844	8777.801
8408.391	8710.389
8300.538	8524.024
8409.516	8574.428
8245.55	8658.383
8110.225	8671.314
8034.299	8552.232
7839.282	8655.434
7654.3	8754.093
7516.719	8868.077
7472.492	9025.451
7349.037	9183.637
7182.857	9327.645
7234.26	9171.061
7269.863	9082.384
7308.05	9063.362
7535.565	9017.626
7752.943	9061.226
7822.554	9129.939
8024.506	9233.422
8173.294	9352.692
8259.999	9486.402
8403.319	9621.6
8479.53	9689.552
8415.981	9632.824
8376.578	9484.288
8200.398	9421.212
8036.784	9266.641
7879.453	9214.076
7643.078	9159.867
7485.035	9031.146
7410.078	8858.951
7348.843	8800.451
7356.189	8872.367
7338.594	8893.069
7188.442	9013.883
7140.887	9072.877
7109.621	9008.959
7271.279	8961.121
7455.179	8927.26
7555.994	8912.914
7553.207	8922.073
7646.316	8939.502
7824.441	8892.128
7865.547	9015.644
7822.125	9053.762
7860.251	8870.015
7843.308	8705.584
7753.574	8493.009
7605.472	8498.178
7679.123	8661.013
7814.592	8726.33
7870.955	8746.635
7819.478	8752.584
7727.43	8864.675
7709.407	8795.464
7760.474	8712.772
7877.754	8670.314
8001.589	8570.002
8191.199	8504.37
8154.269	8547.411
8283.312	8607.614
8487.994	8536.91
8588.207	8514.63
8380.966	8538.019
8372.71	8486.288
8367.206	8544.774
8554.374	8400.457
8702.595	8342.32
8644.871	8425.569
8518.564	8261.159
8513.131	8134.594
8425.934	8069.912
8303.76	8040.267
8238.814	7971.71
8139.556	7936.34
8017.019	7811.192
7942.995	7816.352
8073.391	7800.39
7945.228	7954.521
8074.157	7943.507
8091.414	7857.974
8062.858	7934.416
7956.954	7966.556
7911.906	7925.989
7901.579	7850.184
7943.139	7827.92
8134.801	7806.726
8374.016	7962.864
8403.996	7915.05
8603.144	8016.157
8725.977	8013.272
8605.788	7956.619
8636.609	7883.57
8666.333	7727.056
8562.054	7533.606
8615.803	7472.325
8609.107	7370.766
8696.966	7210.032
8837.178	7150.604
8894.541	7163.726
8985.676	7105.322
9048.505	6950.846
8974.566	6849.574
8937.889	6718.51
8805.155	6577.919
8710.742	6488.259
8665.72	6375.459
8554.879	6254.781
8564.514	6216.728
8687.508	6281.593
8717.137	6387.755
8744.405	6557.518
8796.519	6621.621
8837.188	6761.569
8891.5	6771.186
8863.193	6789.674
8776.326	6885.146
8819.709	6921.032
8920.979	6882.495
8876.934	6730.352
8828.854	6632.663
8793.702	6666.549
8685.368	6581.499
8698.3	6532.456
8803.279	6457.536
8815.104	6556.067
8644.976	6364.318
8449.912	6286.939
8380.34	6326.457
8280.119	6216.263
8272.824	6180.117
8200.803	6084.604
8291.736	6041.555
8183.836	6158.983
8090.982	6100.224
7987.195	5926.916
8089.893	5847.315
8193.982	5774.492
8381.711	5895.46
8613.486	6040.635
8809.938	5962.317
8830	5749.298
8728.48	5530.233
8752.132	5485.802
8836.406	5335.127
8604.159	5320.332
8566.797	5365.559
8693.975	5468.639
8609.429	5429.164
8540.607	5439.575
8563.655	5342.33
8472.54	5180.316
8529.697	5282.484
8426.091	5358.258
8494.048	5317.295
8507.454	5162.719
